Article Name,Article number (MGB),Var,Subsys,Locations,MMS Stock,MMS Stock (1 piece),WMS Stock,WMS Stock (1 piece),Pick qty,Pick qty (1 piece),Difference,Difference (1 piece)
BAIE DE GOJI 1KG METRO CHEF,896327,1,null,null,5,5,0,0,0,0,5,5
ARIEL LIQUIDE ORIGINAL 24D,891495,1,302713,MEAT_SPECIAL_HANDLING-5-26-A4-1,10,10,5,5,0,0,5,5
9854.EVIAN-BAD.20X50STUB. VIDE,226971,1,null,null,5,5,0,0,0,0,5,5
CG VANILLE 5L METRO CHEF,218542,1,18544,"DEEP_FROZEN-40-7-A1-2,DEEP_FROZEN-40-2-B1-3",158,158,153,153,0,0,5,5
PAIN MIE COMPL.LC 1000G MC,628910,1,23085,MEAT_SPECIAL_HANDLING-22-7-A1-4,45,45,40,40,0,0,5,5
LAIT DE COCO 1L THAI KITCHEN,836887,1,243614,"MEAT_SPECIAL_HANDLING-7-16-A1-2,MEAT_SPECIAL_HANDLING-6-20-C1-1,MEAT_SPECIAL_HANDLING-6-23-B1-1",380,380,375,375,0,0,5,5
50 SAC PAP KRAFT POIG 26X14X32,394076,1,199771,MEAT_SPECIAL_HANDLING-4-34-A1-3,55,55,50,50,0,0,5,5
DAURADE ROYALE 4/600 MC X5 EL/FR MGF.SPARUS AURATA,34912,1,34912,FISH-55-6-A1-1,10,10,5,5,0,0,5,5
80 CAPSULES A CREME,860032,1,270649,"MEAT_SPECIAL_HANDLING-12-20-C1-1,MEAT_SPECIAL_HANDLING-12-22-A4-2,MEAT_SPECIAL_HANDLING-12-26-A4-3",142,142,137,137,0,0,5,5
IGP OC RSE PUECH ARGALI 75CL,836616,1,null,null,6,6,0,0,0,0,6,6
ECLAT CARAMELIS 540G VAHINE,682352,1,100215,MEAT_SPECIAL_HANDLING-10-32-A2-1,19,19,13,13,0,0,6,6
MPRO  250 SERV 2P JAUN 40X40,388093,1,null,null,6,6,0,0,0,0,6,6
MANZANA VERDE DELAITRE 18D 1L,847851,1,254871,MEAT_SPECIAL_HANDLING-8-7-A1-3,14,14,8,8,0,0,6,6
CREME SIRO PAILL BEUR SAL500ML,887725,1,null,null,6,6,0,0,0,0,6,6
CHABLIS BEAUMONTS DAMPT 75CL,807080,1,241449,MEAT_SPECIAL_HANDLING-8-24-A3-2,12,12,6,6,0,0,6,6
ARO ESSUI-TOUT 2P 64F 4RLX X8,889115,1,300097,MEAT_SPECIAL_HANDLING-4-23-B1-2,27,27,21,21,0,0,6,6
CACAO PDR PLEIN AROM SAC 1KG,213469,1,13471,MEAT_SPECIAL_HANDLING-9-16-A1-2,21,21,15,15,0,0,6,6
MC PISTACHE POUDRE NATUR 1KG,891344,1,302243,MEAT_SPECIAL_HANDLING-11-16-A1-3,17,17,11,11,0,0,6,6
"MOZZA 41% MG COSSET 2,5KG MC",886958,1,297998,"MEAT_SPECIAL_HANDLING-24-20-A2-9,MEAT_SPECIAL_HANDLING-25-9-A1-8,MEAT_SPECIAL_HANDLING-22-11-B1-3,MEAT_SPECIAL_HANDLING-26-15-A2-2",53,53,47,47,0,0,6,6
MONTAGNY 1C MONT BUXY 75CL,810498,1,null,null,6,6,0,0,0,0,6,6
MUTTI POLPA TOM CONCASS 4/4,835133,1,242154,MEAT_SPECIAL_HANDLING-12-6-A4-1,6,36,5,30,0,0,1,6
FANTA ORANGE 25CL CONS PLEINE,886655,1,null,null,6,6,0,0,0,0,6,6
"TOPPING CARAMEL 1,2KG",892883,1,304733,MEAT_SPECIAL_HANDLING-9-2-A4-2,15,15,9,9,0,0,6,6
CTX LAYON MIL BIO*TOMAZ 75CL,837425,1,null,null,6,6,0,0,0,0,6,6
SMIRNOFF ICE 4D 70CL,387160,1,310502,MEAT_SPECIAL_HANDLING-8-33-A3-3,12,12,6,6,0,0,6,6
SUZE 15D 1L,856913,1,269161,MEAT_SPECIAL_HANDLING-8-7-A4-3,18,18,12,12,0,0,6,6
ST JOSEPH. 75CLRGE MIL DESCH A,815205,1,222312,MEAT_SPECIAL_HANDLING-8-31-A3-4,12,12,6,6,0,0,6,6
RH DIPLOMATICO EXCLUV 40D 70CL,669483,1,107087,MEAT_SPECIAL_HANDLING-9-3-A2-3,18,18,12,12,0,0,6,6
MIEL FLEUR LIQU DOYPACK 1KG,635977,1,66370,MEAT_SPECIAL_HANDLING-9-24-A1-2,12,12,6,6,0,0,6,6
MC TIRAMISU 520G,664811,1,68118,MEAT_SPECIAL_HANDLING-10-25-A3-3,11,11,5,5,0,0,6,6
CTX VAR RSE AOC REFLET 75C MIL,394969,1,null,null,6,6,0,0,0,0,6,6
VODKA CIROC BLUE 40D 70CL,681386,1,87802,MEAT_SPECIAL_HANDLING-9-27-A2-4,11,11,5,5,0,0,6,6
WH JACK DANIEL'S 40D 70CL,173358,1,176531,MEAT_SPECIAL_HANDLING-8-11-A1-5,49,49,43,43,0,0,6,6
MARTINI ROSE 14.4D 1L,857414,1,269350,MEAT_SPECIAL_HANDLING-9-9-A2-2,18,18,12,12,0,0,6,6
POUILLY FUME M.LAURENT 75CL,808768,1,214370,MEAT_SPECIAL_HANDLING-9-23-A3-1,6,36,5,30,0,0,1,6
WHISKY ABERLOUR 10A 40D 70CL,844808,1,252436,MEAT_SPECIAL_HANDLING-9-5-A3-1,14,14,8,8,0,0,6,6
RHUM DAMOISEAU BLC 40D 70CL,235292,1,null,null,6,6,0,0,0,0,6,6
TB 250 SUCETTES PLATE RDE 4G,175475,1,178281,MEAT_SPECIAL_HANDLING-12-5-A2-3,9,9,3,3,0,0,6,6
GIN CITADELLE 44D 70CL,168017,1,169869,MEAT_SPECIAL_HANDLING-9-13-A4-4,11,11,5,5,0,0,6,6
IGP OC RGE BRUME SALINE 75CL,866287,1,275344,MEAT_SPECIAL_HANDLING-9-35-A1-3,12,12,6,6,0,0,6,6
MC PISTACHE HACHEE 1KG,891353,1,302250,MEAT_SPECIAL_HANDLING-11-17-A3-3,22,22,16,16,0,0,6,6
MONTEL RIOJA RES 75CL ESP,807381,1,213069,MEAT_SPECIAL_HANDLING-8-27-A3-2,2,12,1,6,0,0,1,6
PROSECCO FRIZ A TORRESI 75CL,885990,1,296786,"MEAT_SPECIAL_HANDLING-8-34-A1-2,MEAT_SPECIAL_HANDLING-8-7-C1-2",130,780,129,774,0,0,1,6
BRG.PN RGE V.VIGNOT 75CL,808842,1,216313,"MEAT_SPECIAL_HANDLING-9-29-C1-1,MEAT_SPECIAL_HANDLING-9-29-A3-4",17,102,16,96,0,0,1,6
OC RGE BIO* ROUGE CLAIR 75CL,892955,1,304807,MEAT_SPECIAL_HANDLING-9-27-A1-1,18,18,12,12,0,0,6,6
VDP GASC HIROND BLC COLOMB10L,650034,1,61247,MEAT_SPECIAL_HANDLING-9-25-A4-3,9,9,3,3,0,0,6,6
IGT LAMBRUS RGE VALMARONE 75CL,886633,1,297566,"MEAT_SPECIAL_HANDLING-8-18-B1-1,MEAT_SPECIAL_HANDLING-8-34-A1-1",96,576,95,570,0,0,1,6
MC OIGNONS GRILLES BOCAL 1700M,860556,1,null,null,6,6,0,0,0,0,6,6
VERMICEL MULTI 700G VAHINE,684875,1,119925,MEAT_SPECIAL_HANDLING-12-1-A3-2,11,11,5,5,0,0,6,6
C.ROTIE BR/BL GUIGAL 75CL MIL,326104,1,null,null,6,6,0,0,0,0,6,6
ALBAL PAP CUISSON 100M,145762,1,146556,MEAT_SPECIAL_HANDLING-6-12-A1-5,16,16,10,10,0,0,6,6
MC GRAINE DE SESAME BLANC 1KG,891347,1,302244,MEAT_SPECIAL_HANDLING-11-17-A3-2,12,12,6,6,0,0,6,6
MC CRANBERRY 1KG,889523,1,300781,MEAT_SPECIAL_HANDLING-10-24-A1-2,20,20,14,14,0,0,6,6
EGRENE PUR BF 20%MG 1KG VBF MC,895642,1,null,null,6,6,0,0,0,0,6,6
MONBANA CHAI LATTE 1KG,893805,1,305720,MEAT_SPECIAL_HANDLING-10-31-A3-1,12,12,6,6,0,0,6,6
PT ETOILE BRT SS ALC BIO* 75CL,880588,1,null,null,1,6,0,0,0,0,1,6
LIQ M.BRIZARD CURACAO 23D 70CL,882578,1,293148,MEAT_SPECIAL_HANDLING-9-17-A4-2,11,11,5,5,0,0,6,6
ITA RGE PUGLIA LUPO 75CL MIL,838126,1,245436,MEAT_SPECIAL_HANDLING-9-25-A3-3,12,12,6,6,0,0,6,6
LIQUEUR ST GERMAIN 20D 70CL,649918,1,56834,MEAT_SPECIAL_HANDLING-8-3-A3-1,21,21,15,15,0,0,6,6
WH MONKEY SHOULDER 40D 70CL,657001,1,117773,MEAT_SPECIAL_HANDLING-9-3-A1-1,15,15,9,9,0,0,6,6
MPRO FILM ALIM 9MICR 300MX44CM,399953,1,205982,MEAT_SPECIAL_HANDLING-5-36-A3-5,34,34,28,28,0,0,6,6
COCKTAIL RIOBA COCO 1L PET,897178,1,309571,MEAT_SPECIAL_HANDLING-4-13-A3-2,10,10,4,4,0,0,6,6
TB 150SUCETTES  FRUITS CRESTI,839881,1,247308,MEAT_SPECIAL_HANDLING-10-7-A2-3,18,18,12,12,0,0,6,6
LUSSAC ST EM CRX ST ROC 75CL,891803,1,null,null,6,6,0,0,0,0,6,6
EGREN BF 20%MG 1KG HAL CERT,894346,1,null,null,6,6,0,0,0,0,6,6
CH CLAUZOTS BLC GRAV 75CL,884012,1,null,null,6,6,0,0,0,0,6,6
SAUT 75CL MIL RECOLT OR AOC,815595,1,null,null,6,6,0,0,0,0,6,6
MC CHUTNEY DE MANGUES 550G,885665,1,296378,MEAT_SPECIAL_HANDLING-10-17-A1-3,18,18,12,12,0,0,6,6
CREME TARTUFATA TAPENADE 540G,325533,1,null,null,6,6,0,0,0,0,6,6
MOSC ASTI75C ALTER BIANCH DO,807097,1,282763,MEAT_SPECIAL_HANDLING-9-27-A4-1,12,12,6,6,0,0,6,6
CREME M.BRIZARD CASSIS 15D 1L,882153,1,292631,MEAT_SPECIAL_HANDLING-9-17-A2-4,12,12,6,6,0,0,6,6
BEAUSEJOUR HOST HT MED 75CL,890989,1,302035,MEAT_SPECIAL_HANDLING-9-11-A3-2,12,12,6,6,0,0,6,6
COCKTAIL RIOBA PASSION 1L PET,897179,1,null,null,6,6,0,0,0,0,6,6
"GET27 17,9D 1L",885311,1,296051,MEAT_SPECIAL_HANDLING-8-7-A1-2,25,25,19,19,0,0,6,6
MOUSSE FRAMBOIS 860G ALSA,626473,1,109084,MEAT_SPECIAL_HANDLING-9-12-A1-4,24,24,18,18,0,0,6,6
SOLIG 200 LINGET DESINF S RINC,888885,1,null,null,6,6,0,0,0,0,6,6
BDX SUP RGE FONTBREUIL 75CL,894762,1,306819,MEAT_SPECIAL_HANDLING-8-27-A3-3,4,24,3,18,0,0,1,6
CREME BALS BLCHE PAILL OR 500G,398885,1,null,null,6,6,0,0,0,0,6,6
BUCHETTE MELANGE 175G ARO,892863,1,304708,"MEAT_SPECIAL_HANDLING-24-12-A4-2,MEAT_SPECIAL_HANDLING-22-6-B1-4",9,54,8,48,0,0,1,6
COCKTAIL RIOBA FRAISE 1L PET,897177,1,309569,MEAT_SPECIAL_HANDLING-4-13-A2-5,7,7,1,1,0,0,6,6
FUT PLEIN 30L CONSIGNE,383777,1,null,null,6,6,0,0,0,0,6,6
MENETOU BLC MIL 75CL ERMIT,633480,1,null,null,6,6,0,0,0,0,6,6
METRO CHEF OREIL. ABRICOT 3/1,663990,1,61880,MEAT_SPECIAL_HANDLING-11-6-A1-3,14,14,8,8,0,0,6,6
CASSONADE 1KG  SAINT LOUIS,839640,1,247085,"MEAT_SPECIAL_HANDLING-7-3-B1-3,MEAT_SPECIAL_HANDLING-7-3-C1-1,MEAT_SPECIAL_HANDLING-7-11-A1-1",287,1722,286,1716,0,0,1,6
LUDEMAN ROUGE MIL GRAV 75C,807210,1,212972,MEAT_SPECIAL_HANDLING-8-30-A1-2,38,228,37,222,0,0,1,6
H.O EXTRA VIERGE ONDOLIVA 1L,835482,1,241643,MEAT_SPECIAL_HANDLING-10-11-A4-3,3,18,2,12,0,0,1,6
CONSIGNE PAL ROUGE 100/120 LPR,890060,1,null,null,7,7,0,0,0,0,7,7
MPRO ESSUIE-MAIN PL.V 150F X20,876958,1,286687,"MEAT_SPECIAL_HANDLING-12-23-B1-2,INSPECTION-3,MEAT_SPECIAL_HANDLING-12-19-A1-1",17,17,10,10,0,0,7,7
9975.VITTEL    24X25STUB PLEIN,226783,1,null,null,7,7,0,0,0,0,7,7
NOIX JOUE BOEUF S/V ANGUS IRL,819763,1,null,null,7.14,7.14,0,0,0,0,7.14,7.14
"RAISIN GOLDEN 2,5 KG",887052,1,300169,MEAT_SPECIAL_HANDLING-10-14-A1-4,13,13,5,5,0,0,8,8
MC ECLATS CARAMEL 1-3MM 800G,675887,1,null,null,8,8,0,0,0,0,8,8
TOME DE MONTAGNE 24X30G 720G,164947,1,166872,MEAT_SPECIAL_HANDLING-23-7-B1-1,16,16,8,8,0,0,8,8
NOILLY PRAT DRY 18D 75CL,671143,1,107167,MEAT_SPECIAL_HANDLING-8-17-A4-3,21,21,13,13,0,0,8,8
BRANDADE MORUE PARM. 4X2P.NC,706397,1,706397,FISH-52-2-A1-2,5,20,3,12,0,0,2,8
CHOC.COUV.LAIT 38% SAC 5KG,174372,1,177418,MEAT_SPECIAL_HANDLING-7-25-B1-3,12,12,4,4,0,0,8,8
FLEUR DE CAO 5 KG,174375,1,177421,MEAT_SPECIAL_HANDLING-11-8-A2-1,12,12,4,4,0,0,8,8
CHOC COUV EXT BIT GUAYA64% 5KG,174519,1,177602,MEAT_SPECIAL_HANDLING-6-7-A4-4,12,12,4,4,0,0,8,8
CAIS.PERRIER VC12X100CL   PLEI,226725,1,null,null,8,8,0,0,0,0,8,8
MC NOISETTE PDRE NATURELLE 1KG,888990,1,300009,MEAT_SPECIAL_HANDLING-11-10-A1-2,18,18,10,10,0,0,8,8
FRUIT PASSION 2K  A PESER  C1 COCOLOMBIE,7134,1,null,null,8.02,8.02,0,0,0,0,8.02,8.02
AVO PRE MURI MC C.203/243 PC9 ES C1ESPAGNE,704292,1,null,null,1,9,0,0,0,0,1,9
FRITE ROCHAMBEAU BAC DE 200,840361,1,247460,MEAT_SPECIAL_HANDLING-10-7-A2-1,15,15,6,6,0,0,9,9
BAKING POWDER  BOITE KG ANCEL,839904,1,247331,MEAT_SPECIAL_HANDLING-9-2-A1-3,20,20,11,11,0,0,9,9
AVO PRE MURI MC C.203/243 PC9 MA C1MAROC,761159,1,761159,"MEAT_SPECIAL_HANDLING-31-3-A1-3,MEAT_SPECIAL_HANDLING-32-7-B1-3",54,486,53,477,0,0,1,9
SCHEPPES AGRUM 24X25CL VIDE,633937,1,null,null,9,9,0,0,0,0,9,9
"FLT SAUM 1,5/1,9 MCF X20 EL/NO S/V.SALMO SALAR",709484,1,null,null,9.87,9.87,0,0,0,0,9.87,9.87
PLATEAUX 60X40 METROPRO,835660,1,241775,MEAT_SPECIAL_HANDLING-12-20-B1-1,13,130,12,120,0,0,1,10
MPRO 100SAC (G) CONS 25X35,834281,1,240755,MEAT_SPECIAL_HANDLING-12-32-A4-5,18,18,8,8,0,0,10,10
ARMAGNAC DELAITRE 40D 70CL,878790,1,288901,MEAT_SPECIAL_HANDLING-8-20-A2-2,35,35,25,25,0,0,10,10
THOR FUT 20L CONSIGNE PLEINE,896634,1,null,null,10,10,0,0,0,0,10,10
MPRO SAC FROID 64L,624668,1,100809,MEAT_SPECIAL_HANDLING-12-26-A3-2,20,20,10,10,0,0,10,10
VAN HOUTEN VH12 DA 1KG,669170,1,104922,MEAT_SPECIAL_HANDLING-11-5-A3-1,18,18,8,8,0,0,10,10
NESQUIK POCHE 800G,895602,1,307646,MEAT_SPECIAL_HANDLING-9-24-A2-2,19,19,9,9,0,0,10,10
PERSIL PLAT BOTT MC 30G,84796,1,84796,"MEAT_SPECIAL_HANDLING-33-8-A2-4,MEAT_SPECIAL_HANDLING-33-12-A3-8",32,160,30,150,0,0,2,10
FRAMBOISE 125G BQ12 C1 PTPORTUGAL,91397,1,91397,MEAT_SPECIAL_HANDLING-33-8-A2-1,82,82,72,72,0,0,10,10
MPRO 100 TABLIER JETABLE BLC,860121,1,267847,MEAT_SPECIAL_HANDLING-6-2-A1-3,26,26,16,16,0,0,10,10
FARINE DE BLE T55 1KG,859437,1,267153,"MEAT_SPECIAL_HANDLING-10-14-B1-1,MEAT_SPECIAL_HANDLING-10-14-A3-2",94,940,93,930,0,0,1,10
100 SERV DBLE PT NOIR 20X20,858426,1,265782,MEAT_SPECIAL_HANDLING-6-7-A4-1,45,45,35,35,0,0,10,10
FUT SOMBRERO/GOUDALE 20L PLEIN,173907,1,null,null,10,10,0,0,0,0,10,10
CAIS.SANPELLEGR 12X100CL  VIDE,226802,1,null,null,10,10,0,0,0,0,10,10
COMTE AOP 24M 800GENV MDF,831457,1,238164,MEAT_SPECIAL_HANDLING-25-10-A2-9,20.4,20.4,9.77,9.77,0,0,10.629999999999999,10.629999999999999
CAIS.PERSON.   24X33CL    VIDE,226864,1,null,null,11,11,0,0,0,0,11,11
MPRO LIQ VAISS MAIN BACT 5L,388044,1,193010,MEAT_SPECIAL_HANDLING-5-5-A1-3,22,22,10,10,0,0,12,12
MPRO 50 BTE MENU PULP,837329,1,244089,"MEAT_SPECIAL_HANDLING-12-14-A4-2,MEAT_SPECIAL_HANDLING-12-9-A2-5",27,27,15,15,0,0,12,12
MOGU MOGU CASSIS PET 32 CL X6,856553,1,null,null,12,12,0,0,0,0,12,12
MPRO 250 SERV 2P CREME 40X40,388089,1,193028,MEAT_SPECIAL_HANDLING-4-30-A1-1,26,26,14,14,0,0,12,12
PAGO NECTAR ANANAS 20CL  VP,396323,1,202664,MEAT_SPECIAL_HANDLING-4-1-A1-3,8,96,7,84,0,0,1,12
"COCA COLA REG PET 1,25L",827222,1,232780,"MEAT_SPECIAL_HANDLING-1-15-B1-1,MEAT_SPECIAL_HANDLING-3-12-A1-3,MEAT_SPECIAL_HANDLING-1-23-B1-2,MEAT_SPECIAL_HANDLING-12-23-C1-1",134,1608,133,1596,0,0,1,12
EVIAN 1L  VC,397583,1,202530,"MEAT_SPECIAL_HANDLING-1-33-A1-2,MEAT_SPECIAL_HANDLING-1-35-B1-1,MEAT_SPECIAL_HANDLING-1-27-A1-2,MEAT_SPECIAL_HANDLING-1-27-B1-1,MEAT_SPECIAL_HANDLING-1-2-B1-3,MEAT_SPECIAL_HANDLING-1-2-B1-1,MEAT_SPECIAL_HANDLING-1-25-B1-1",275,3300,274,3288,0,0,1,12
CONFITUR FRAISE 1KG ARO,839589,1,293899,MEAT_SPECIAL_HANDLING-10-35-A3-3,62,62,50,50,0,0,12,12
CHOCO POUDRE 32% 1KG RIOBA,274117,1,77119,MEAT_SPECIAL_HANDLING-10-5-A2-1,17,17,5,5,0,0,12,12
SAUCE BASILIC 400G BARILLA,835104,1,242125,MEAT_SPECIAL_HANDLING-11-12-A1-1,8,48,6,36,0,0,2,12
LIQUEUR MANDARINE IMP 38D 70CL,213758,1,13760,MEAT_SPECIAL_HANDLING-8-29-A3-3,18,18,6,6,0,0,12,12
CTE BLAYE RGE BIO* GAB 75CL,810973,1,217354,"MEAT_SPECIAL_HANDLING-9-23-A3-2,MEAT_SPECIAL_HANDLING-9-23-B1-2",90,90,78,78,0,0,12,12
MPRO DEGRAISS SURF ALIM 750ML,827263,1,232817,MEAT_SPECIAL_HANDLING-2-2-A1-1,46,46,34,34,0,0,12,12
AMARRETTO SAN PIETRO 18D 70CL,655656,1,97038,MEAT_SPECIAL_HANDLING-9-13-A3-5,40,40,28,28,0,0,12,12
MC MAYONNAISE  TUBE  850G,397948,1,204768,MEAT_SPECIAL_HANDLING-8-2-A3-6,48,48,36,36,0,0,12,12
CONF. CER.GRIOT. 370G B.MAMANX,839553,1,247000,MEAT_SPECIAL_HANDLING-11-13-A4-1,22,132,20,120,0,0,2,12
LEMONAID GINGER BIO* 33CL VP,871934,1,280862,MEAT_SPECIAL_HANDLING-5-23-A4-5,5,60,4,48,0,0,1,12
CDP RSE RAMATERRA 75CL MIL,855174,1,null,null,2,12,0,0,0,0,2,12
LANGOUSTINE ENT CRUE 31/40 1KG,205856,1,null,null,12,12,0,0,0,0,12,12
PANNA COTTA 800G METRO CHEF,321547,1,59590,"MEAT_SPECIAL_HANDLING-11-9-B1-1,MEAT_SPECIAL_HANDLING-10-14-A1-1",29,29,17,17,0,0,12,12
EXT. VANILTAHITENSIS 0.5KG SEB,631259,1,43286,MEAT_SPECIAL_HANDLING-11-4-A1-5,29,29,17,17,0,0,12,12
ORATOIRE CHAS.SPL MOUL 75CL,891411,1,null,null,12,12,0,0,0,0,12,12
TABL. CHOCO BLANC ROCH. 100GX5,332618,1,40550,MEAT_SPECIAL_HANDLING-11-29-A4-2,19,19,7,7,0,0,12,12
GRANITE 1L PASSION MONTAIGU,633365,1,null,null,12,12,0,0,0,0,12,12
PULCO CITRONNA 50CL  PET,397636,1,278663,"MEAT_SPECIAL_HANDLING-3-27-B1-1,MEAT_SPECIAL_HANDLING-3-27-A1-2",249,2988,248,2976,0,0,1,12
COLONA KETCHUP SQ GM 1000G,222499,1,22501,"MEAT_SPECIAL_HANDLING-7-23-A3-4,MEAT_SPECIAL_HANDLING-7-27-A4-1",62,62,50,50,0,0,12,12
LAIT CONC SUCRE TUBE 300G REG,679951,1,73435,MEAT_SPECIAL_HANDLING-10-32-A2-4,28,28,16,16,0,0,12,12
MPRO DEBOUCHEUR SOUDE 1L,815966,1,221555,MEAT_SPECIAL_HANDLING-2-2-A2-3,24,24,12,12,0,0,12,12
LAIT UHT ENTIER 1L PPX BK (P,840747,1,247766,MEAT_SPECIAL_HANDLING-20-3-A1-3,123,738,121,726,0,0,2,12
9854.SPELLEGRIN 20X50CL  PLEIN,226993,1,null,null,12,12,0,0,0,0,12,12
SPRITE 25CL CONS PLEINE,886648,1,null,null,12,12,0,0,0,0,12,12
SAL JP ROQUETTE MC 1K BOX20 ITITALIE,703746,1,null,null,12,12,0,0,0,0,12,12
GOUSSES DE VANILLE BOURBON 75 GRS,827974,1,233907,MEAT_SPECIAL_HANDLING-9-4-A1-3,28,28,16,16,0,0,12,12
MUSCADE MOULUE 1KG ARO,895625,1,null,null,12,12,0,0,0,0,12,12
ARG RGE BIO* AL COLECCION 75CL,874600,1,284138,MEAT_SPECIAL_HANDLING-9-25-A3-1,30,30,18,18,0,0,12,12
9854.VITTEL    20X50STUB PLEIN,226781,1,null,null,13,13,0,0,0,0,13,13
MOZZA RAPE SAC 2.5KG CANTADORA,650322,1,71252,MEAT_SPECIAL_HANDLING-23-10-A1-3,101,101,87,87,0,0,14,14
MIEL DE FLEURS SEAU 5KG,258060,1,61062,MEAT_SPECIAL_HANDLING-6-9-A3-2,18,18,4,4,0,0,14,14
50 SERV KANG DRYCOT IVOI 33X40,858421,1,265777,MEAT_SPECIAL_HANDLING-6-9-A3-3,42,42,28,28,0,0,14,14
KELLOGG'S CORN FLAKES 500G,868477,1,277650,MEAT_SPECIAL_HANDLING-6-19-A1-3,76,76,61,61,0,0,15,15
EAU DEMINERALISEE OXENA 5L,868137,1,277334,MEAT_SPECIAL_HANDLING-6-6-A2-3,18,18,3,3,0,0,15,15
ARO HUILE TOURNESOL 1L,877546,1,null,null,1,15,0,0,0,0,1,15
SOLIV LIQ VAISS MAIN ECOLAB 5L,879918,1,290088,MEAT_SPECIAL_HANDLING-5-28-A4-2,20,20,4,4,0,0,16,16
FUZETEA 25CL CONSIGNE PLEINE,881810,1,null,null,16,16,0,0,0,0,16,16
50 SAC POIGNEE KRAFT 32X22X24,833240,1,239596,MEAT_SPECIAL_HANDLING-7-4-A1-1,38,38,22,22,0,0,16,16
MC AMANDE BLANCHE EFFILEE 1KG,888933,1,299950,"MEAT_SPECIAL_HANDLING-10-5-A4-2,INSPECTION-3",30,30,14,14,0,0,16,16
SAL FDC MIXTE MC PC8 C1 FRFRANCE,702350,1,702350,MEAT_SPECIAL_HANDLING-31-3-A1-1,9,72,7,56,0,0,2,16
SCE FRUIT ROUGE 1KG SWEETIES,682350,1,100209,MEAT_SPECIAL_HANDLING-10-33-A1-1,22,22,4,4,0,0,18,18
THOR 30L FUT   VIDE (CONSIGNE),226875,1,null,null,18,18,0,0,0,0,18,18
"BONBON ACCUEI MENT 1,4KG RIOBA",322950,1,55249,"MEAT_SPECIAL_HANDLING-11-23-A3-5,MEAT_SPECIAL_HANDLING-11-23-B1-1",29,29,11,11,0,0,18,18
SAUCE CAFE      1KG SWEETIES,682346,1,100167,MEAT_SPECIAL_HANDLING-10-27-A4-5,26,26,8,8,0,0,18,18
MOUSSE FRAISE 860G ALSA,666085,1,79229,MEAT_SPECIAL_HANDLING-10-6-A4-2,30,30,12,12,0,0,18,18
BONBONS REGALAD VRAC 2KG KREMA,840358,1,247457,MEAT_SPECIAL_HANDLING-9-26-A1-1,31,31,13,13,0,0,18,18
ANJOU BLC LOG BRAY 75CL,808761,1,null,null,18,18,0,0,0,0,18,18
TUBE CO2 10KG BICOLORE PLEINE,135185,1,null,null,19,19,0,0,0,0,19,19
50 FOURCHETTE PAP 17CM,882461,1,293012,MEAT_SPECIAL_HANDLING-5-36-A1-5,40,40,21,21,0,0,19,19
50 CUILLERE A SOUPE PAP 17CM,882590,1,293166,MEAT_SPECIAL_HANDLING-5-35-A4-5,25,25,6,6,0,0,19,19
DORITOS NACHO CHEESE 160G,892161,1,303913,MEAT_SPECIAL_HANDLING-11-8-A4-4,6,60,4,40,0,0,2,20
50 POT A GLACE KRAFT 18CL,847879,1,254902,MEAT_SPECIAL_HANDLING-6-14-A1-5,38,38,18,18,0,0,20,20
ESTRAGON BOTTE MC 30G X5,703800,1,703800,MEAT_SPECIAL_HANDLING-33-11-A4-2,26,130,22,110,0,0,4,20
"POM.FRITES 9/9 2,5KG MC",396988,1,201696,DEEP_FROZEN-41-6-A1-3,34,136,29,116,0,0,5,20
ROCH RIZ BASMATI 500G,835214,1,242232,MEAT_SPECIAL_HANDLING-11-1-A3-5,8,56,5,35,0,0,3,21
CONSIGNE FUT 30L PLEIN,226681,1,null,null,21,21,0,0,0,0,21,21
100 BTE PIZZA KRAFT BRUN 29X29,394392,1,200016,MEAT_SPECIAL_HANDLING-6-5-A3-1,22,22,1,1,0,0,21,21
POITRINE PARE N1 S/OS S/V VPF,658241,1,null,null,21.19,21.19,0,0,0,0,21.19,21.19
100 BTE PIZZA KRAFT BRUN 31X31,394404,1,null,null,22,22,0,0,0,0,22,22
THOR 30L FUT   PLEIN (CONSIGNE,226830,1,null,null,23,23,0,0,0,0,23,23
50 SAC PAPIER KRAFT 22X11X28,822156,1,228590,MEAT_SPECIAL_HANDLING-7-23-A2-4,50,50,27,27,0,0,23,23
SIROP AGAV SQUEEZ 500G BIO*SUN,683524,1,107693,MEAT_SPECIAL_HANDLING-9-18-A1-5,48,48,24,24,0,0,24,24
"BREWDOG PUNK IPA 5,4D 33 CL VP",866331,1,275396,"MEAT_SPECIAL_HANDLING-5-27-A3-4,MEAT_SPECIAL_HANDLING-5-27-B1-2",15,180,13,156,0,0,2,24
BOUTEILLE OPTIMA ACQUA 0.75L,387042,1,null,null,24,24,0,0,0,0,24,24
MPRO SERV DP KANGOUROU 2P BLC,895387,1,null,null,24,24,0,0,0,0,24,24
EMMENTAL TR 10*10 1KG ARO,896408,1,308738,MEAT_SPECIAL_HANDLING-25-13-A4-8,29,29,5,5,0,0,24,24
